model,test_subject,seed,seconds,accuracy,kappa,precision,recall,f1,confusion
HCT-Net-v2,1,0,602.9,0.7708333333333334,0.6944444444444444,0.7924641382349809,0.7708333333333333,0.7605030481670865,"[[132, 8, 1, 3], [33, 111, 0, 0], [4, 12, 69, 59], [1, 3, 8, 132]]"
HCT-Net-v2,2,0,364.0,0.3090277777777778,0.07870370370370372,0.30549439176059534,0.3090277777777778,0.29686579269902064,"[[75, 29, 25, 15], [52, 45, 34, 13], [39, 21, 21, 63], [76, 19, 12, 37]]"
